review_id,customer_id,product_id,review_date,rating,review_text,helpful_votes,verified_purchase
R00618,C01103,P0299,2023-11-17,5,Perfect. Will buy again.,35,1
R11362,C00183,P0384,2023-11-17,5,"Excellent quality, fast shipping.",19,1
R12858,C07850,P0342,2023-11-17,5,Perfect. Will buy again.,0,1
R15103,C08763,P0937,2023-11-17,5,Love it! Exactly what I needed.,39,1
R03256,C05658,P0789,2023-11-17,3,"It is okay, nothing special.",49,1
R09519,C03332,P0968,2023-11-17,4,Love it! Exactly what I needed.,31,1
R15046,C03858,P0055,2023-11-17,4,Amazing value for the price.,12,1
R01082,C03101,P0756,2023-11-17,4,Amazing value for the price.,42,1
R00012,C04072,P0156,2023-11-17,2,Terrible experience. Avoid.,31,1
R22412,C00883,P0470,2023-11-17,5,Great product! Highly recommend.,39,0
R22643,C03195,P0114,2023-11-17,4,"Excellent quality, fast shipping.",45,1
R24901,C08845,P0234,2023-11-17,1,Not as described. Returning it.,11,1
R02879,C05594,P0322,2023-11-17,3,"Average quality, meets expectations.",22,1
R12776,C00073,P0015,2023-11-17,3,"It is okay, nothing special.",20,1
R15080,C04902,P0337,2023-11-17,2,Not as described. Returning it.,6,1
R14638,C01502,P0650,2023-11-17,3,"Not bad, not great.",0,1
R23384,C08229,P0256,2023-11-17,4,Amazing value for the price.,14,1
R20896,C00827,P0113,2023-11-17,4,Great product! Highly recommend.,49,0
R05637,C08523,P0769,2023-11-17,2,Disappointed with the quality.,44,1
R21764,C00640,P0767,2023-11-17,3,"It is okay, nothing special.",31,1
R07233,C07466,P0966,2023-11-17,2,Broke after a week of use.,36,1
R12441,C04348,P0135,2023-11-17,3,"Average quality, meets expectations.",2,1
R08462,C08544,P0436,2023-11-17,4,Amazing value for the price.,23,1
R24267,C09076,P0562,2023-11-17,5,Amazing value for the price.,45,1
R15266,C08558,P0307,2023-11-17,4,Amazing value for the price.,49,1
R24819,C09308,P0925,2023-11-17,3,"It is okay, nothing special.",44,1
R06999,C05780,P0966,2023-11-17,3,"Not bad, not great.",16,1
R13159,C03236,P0788,2023-11-17,5,Amazing value for the price.,24,1
R13234,C05051,P0602,2023-11-18,3,Fine for basic use.,43,1
R23500,C06915,P0088,2023-11-18,4,Amazing value for the price.,37,1
R00474,C05313,P0870,2023-11-18,3,Fine for basic use.,23,1
R18908,C08552,P0201,2023-11-18,5,Great product! Highly recommend.,31,1
R12097,C06056,P0284,2023-11-18,3,"Not bad, not great.",1,1
R13493,C08889,P0979,2023-11-18,2,Would not recommend. Poor value.,1,1
R18303,C01533,P0272,2023-11-18,2,Not as described. Returning it.,37,1
R16917,C07584,P0574,2023-11-18,3,"It is okay, nothing special.",20,1
R07100,C02066,P0668,2023-11-18,4,Amazing value for the price.,38,1
R09784,C03174,P0159,2023-11-18,5,Amazing value for the price.,9,0
R00569,C05586,P0457,2023-11-18,4,"Excellent quality, fast shipping.",25,0
R20512,C03174,P0660,2023-11-18,3,"It is okay, nothing special.",18,1
R00628,C09380,P0935,2023-11-18,3,"It is okay, nothing special.",32,1
R15629,C05992,P0708,2023-11-18,3,"Average quality, meets expectations.",33,1
R24595,C03582,P0393,2023-11-18,5,Amazing value for the price.,34,1
R15027,C06889,P0867,2023-11-18,3,Fine for basic use.,5,1
R06619,C02425,P0091,2023-11-18,4,Perfect. Will buy again.,20,1
R22169,C09932,P0590,2023-11-18,4,Amazing value for the price.,10,1
R14446,C00664,P0006,2023-11-18,3,"Not bad, not great.",33,0
R22389,C03498,P0014,2023-11-18,2,Terrible experience. Avoid.,45,1
R19042,C03579,P0354,2023-11-18,4,"Excellent quality, fast shipping.",24,0
R08796,C09615,P0590,2023-11-18,3,"It is okay, nothing special.",17,0
R02429,C07436,P0677,2023-11-18,3,"Average quality, meets expectations.",15,1
R23461,C01692,P0793,2023-11-18,3,Fine for basic use.,19,0
R18807,C09297,P0137,2023-11-18,2,Terrible experience. Avoid.,4,0
R15732,C05898,P0802,2023-11-18,5,"Excellent quality, fast shipping.",5,0
R23695,C09524,P0671,2023-11-18,4,Great product! Highly recommend.,37,0
R20869,C08900,P0772,2023-11-18,1,Disappointed with the quality.,29,1
R05106,C03419,P0474,2023-11-18,4,Perfect. Will buy again.,38,1
R08134,C05634,P0942,2023-11-18,4,Great product! Highly recommend.,25,1
R04757,C00870,P0855,2023-11-18,3,Fine for basic use.,47,0
R08908,C08683,P0162,2023-11-18,2,Not as described. Returning it.,36,1
R05588,C04621,P0025,2023-11-18,3,"It is okay, nothing special.",43,0
R21415,C08014,P0051,2023-11-19,3,"Not bad, not great.",43,0
R24814,C01160,P0578,2023-11-19,3,Fine for basic use.,6,1
R13417,C03370,P0791,2023-11-19,2,Disappointed with the quality.,49,1
R02340,C08814,P0261,2023-11-19,2,Disappointed with the quality.,6,1
R13640,C07479,P0898,2023-11-19,3,"Average quality, meets expectations.",31,1
R09010,C06600,P0142,2023-11-19,3,"It is okay, nothing special.",2,1
R03904,C03250,P0878,2023-11-19,5,Amazing value for the price.,6,1
R12541,C09816,P0127,2023-11-19,2,Would not recommend. Poor value.,31,1
R20569,C05268,P0404,2023-11-19,1,Would not recommend. Poor value.,44,0
R07580,C00611,P0669,2023-11-19,2,Terrible experience. Avoid.,39,1
R19214,C08827,P0233,2023-11-19,3,"Not bad, not great.",14,1
R13271,C09230,P0554,2023-11-19,3,"Not bad, not great.",17,1
R11907,C01777,P0596,2023-11-19,3,Fine for basic use.,33,1
R08337,C01405,P0505,2023-11-19,5,Love it! Exactly what I needed.,46,1
R03326,C09587,P0651,2023-11-19,4,Great product! Highly recommend.,34,1
R23041,C09917,P0675,2023-11-19,3,Fine for basic use.,17,1
R00086,C02030,P0142,2023-11-19,2,Broke after a week of use.,21,0
R12937,C03644,P0538,2023-11-19,3,Fine for basic use.,15,1
R03947,C08878,P0390,2023-11-19,3,Fine for basic use.,18,0
R22999,C07083,P0755,2023-11-19,3,Fine for basic use.,29,1
R15281,C06068,P0690,2023-11-19,4,Perfect. Will buy again.,35,1
R17457,C02441,P0384,2023-11-19,4,Amazing value for the price.,4,1
R06143,C08114,P0544,2023-11-19,3,"It is okay, nothing special.",34,1
R20936,C00934,P0933,2023-11-19,3,"Average quality, meets expectations.",16,1
R00352,C08982,P0881,2023-11-19,2,Broke after a week of use.,36,1
R00441,C00865,P0494,2023-11-19,2,Broke after a week of use.,0,1
R11674,C05689,P0105,2023-11-19,4,Love it! Exactly what I needed.,34,1
R24955,C04542,P0641,2023-11-19,3,"It is okay, nothing special.",47,1
R16276,C02632,P0416,2023-11-19,5,Great product! Highly recommend.,3,1
R22043,C02436,P0417,2023-11-19,3,"Average quality, meets expectations.",9,1
R04726,C01461,P0713,2023-11-19,4,Amazing value for the price.,31,1
R14725,C00200,P0541,2023-11-19,5,Amazing value for the price.,49,1
R05603,C03831,P0842,2023-11-19,5,Great product! Highly recommend.,15,0
R18273,C01613,P0096,2023-11-19,4,Perfect. Will buy again.,49,1
R07585,C01148,P0400,2023-11-19,5,Amazing value for the price.,21,1
R07293,C08266,P0057,2023-11-19,5,Perfect. Will buy again.,36,1
R02343,C05178,P0516,2023-11-19,3,"It is okay, nothing special.",12,1
R09612,C05469,P0605,2023-11-19,4,Perfect. Will buy again.,12,0
R12073,C03669,P0560,2023-11-19,3,"Average quality, meets expectations.",33,1
R19550,C04776,P0917,2023-11-19,2,Disappointed with the quality.,7,1
R24061,C01527,P0999,2023-11-19,3,"Average quality, meets expectations.",14,0
R11349,C04428,P0788,2023-11-19,5,Perfect. Will buy again.,48,1
R16912,C06660,P0196,2023-11-19,4,Great product! Highly recommend.,23,1
R06635,C03080,P0115,2023-11-19,4,Great product! Highly recommend.,20,1
R09790,C05960,P0162,2023-11-20,3,"Average quality, meets expectations.",24,1
R12009,C06123,P0666,2023-11-20,2,Not as described. Returning it.,12,1
R21939,C01708,P0142,2023-11-20,4,"Excellent quality, fast shipping.",32,1
R20987,C04143,P0203,2023-11-20,3,"Not bad, not great.",30,1
R08148,C01783,P0949,2023-11-20,2,Would not recommend. Poor value.,49,1
R00893,C02161,P0533,2023-11-20,3,Decent product for the price.,17,0
R16759,C05934,P0171,2023-11-20,3,Fine for basic use.,14,1
R03617,C03239,P0497,2023-11-20,1,Broke after a week of use.,29,1
R13994,C02409,P0017,2023-11-20,5,Perfect. Will buy again.,34,1
R24390,C04985,P0383,2023-11-20,3,Decent product for the price.,12,0
R10792,C05536,P0983,2023-11-20,4,Perfect. Will buy again.,3,1
R24069,C06386,P0408,2023-11-20,4,Great product! Highly recommend.,18,1
R22447,C02734,P0768,2023-11-20,3,"Average quality, meets expectations.",30,0
R18903,C02440,P0257,2023-11-20,4,Perfect. Will buy again.,19,1
R13663,C07311,P0900,2023-11-20,3,"Average quality, meets expectations.",41,0
R05320,C04892,P0381,2023-11-20,3,Decent product for the price.,23,1
R13897,C09270,P0125,2023-11-20,2,Terrible experience. Avoid.,36,0
R01862,C02899,P0315,2023-11-20,2,Terrible experience. Avoid.,33,1
R15633,C08973,P0747,2023-11-20,3,"It is okay, nothing special.",45,1
R06317,C04395,P0773,2023-11-20,4,Amazing value for the price.,0,1
R00583,C09908,P0651,2023-11-20,5,Love it! Exactly what I needed.,8,1
R03822,C06922,P0128,2023-11-20,4,Great product! Highly recommend.,47,1
R15264,C02237,P0796,2023-11-20,5,"Excellent quality, fast shipping.",13,0
R10362,C04583,P0377,2023-11-20,5,"Excellent quality, fast shipping.",10,1
R14550,C03101,P0427,2023-11-20,2,Not as described. Returning it.,12,1
R23199,C00263,P0399,2023-11-20,3,Fine for basic use.,33,1
R17000,C09086,P0148,2023-11-20,4,Great product! Highly recommend.,27,1
R19786,C00904,P0443,2023-11-20,4,"Excellent quality, fast shipping.",2,1
R18626,C07595,P0236,2023-11-20,2,Broke after a week of use.,37,1
R23061,C05580,P0651,2023-11-20,4,Great product! Highly recommend.,0,1
R01263,C03230,P0666,2023-11-20,1,Terrible experience. Avoid.,25,1
R04861,C08236,P0619,2023-11-20,4,"Excellent quality, fast shipping.",36,1
R03024,C02488,P0024,2023-11-20,3,Decent product for the price.,38,0
R10467,C06059,P0853,2023-11-20,3,Fine for basic use.,27,1
R05511,C02851,P0878,2023-11-20,3,"It is okay, nothing special.",33,1
R01001,C05760,P0504,2023-11-20,3,Fine for basic use.,10,0
R24531,C06147,P0790,2023-11-20,4,Great product! Highly recommend.,13,1
R03845,C08168,P0722,2023-11-20,4,Perfect. Will buy again.,49,1
R05218,C04484,P0975,2023-11-20,3,"It is okay, nothing special.",12,1
R01344,C08551,P0359,2023-11-21,2,Broke after a week of use.,27,0
R04652,C05995,P0686,2023-11-21,2,Would not recommend. Poor value.,17,1
R13390,C05367,P0705,2023-11-21,1,Not as described. Returning it.,47,1
R08958,C09156,P0369,2023-11-21,3,"It is okay, nothing special.",23,1
R08921,C01895,P0317,2023-11-21,2,Not as described. Returning it.,38,1
R22610,C03548,P0631,2023-11-21,3,Fine for basic use.,5,1
R12923,C09796,P0685,2023-11-21,3,"Average quality, meets expectations.",7,0
R08119,C02113,P0710,2023-11-21,5,"Excellent quality, fast shipping.",29,1
R21285,C00949,P0346,2023-11-21,4,"Excellent quality, fast shipping.",37,1
R09198,C04287,P0901,2023-11-21,4,Love it! Exactly what I needed.,11,1
R17974,C01069,P0662,2023-11-21,3,Decent product for the price.,11,1
R01375,C02478,P0675,2023-11-21,3,"Average quality, meets expectations.",8,1
R20922,C02340,P0674,2023-11-21,4,"Excellent quality, fast shipping.",0,0
R13270,C05098,P0757,2023-11-21,3,"Not bad, not great.",13,1
R21015,C04157,P0364,2023-11-21,5,Love it! Exactly what I needed.,19,1
R20415,C06681,P0566,2023-11-21,1,Disappointed with the quality.,0,0
R11643,C09781,P0720,2023-11-21,4,"Excellent quality, fast shipping.",11,1
R03079,C01570,P0097,2023-11-21,2,Terrible experience. Avoid.,18,1
R00290,C07242,P0764,2023-11-21,5,Love it! Exactly what I needed.,20,1
R18595,C09068,P0972,2023-11-21,3,Fine for basic use.,37,1
R10384,C02422,P0358,2023-11-21,5,"Excellent quality, fast shipping.",7,1
R08816,C07981,P0610,2023-11-21,3,Fine for basic use.,24,1
R23551,C07195,P0703,2023-11-21,5,Love it! Exactly what I needed.,30,0
R07953,C06175,P0014,2023-11-21,3,Decent product for the price.,33,1
R22863,C09912,P0534,2023-11-21,1,Terrible experience. Avoid.,30,1
R01272,C04203,P0291,2023-11-21,3,"It is okay, nothing special.",25,0
R05890,C02050,P0971,2023-11-21,1,Disappointed with the quality.,36,1
R04853,C00119,P0832,2023-11-21,3,"Not bad, not great.",25,1
R15118,C00058,P0921,2023-11-21,2,Terrible experience. Avoid.,14,1
R14134,C09069,P0839,2023-11-21,4,Love it! Exactly what I needed.,24,1
R14334,C01897,P0476,2023-11-21,5,Perfect. Will buy again.,12,0
R00765,C08665,P0376,2023-11-21,4,Amazing value for the price.,47,0
R10568,C03516,P0784,2023-11-21,4,Love it! Exactly what I needed.,46,1
R00675,C02714,P0150,2023-11-21,2,Disappointed with the quality.,4,1
R23570,C07020,P0859,2023-11-21,4,Perfect. Will buy again.,20,0
R20971,C08307,P0986,2023-11-21,3,Decent product for the price.,20,1
R22271,C06664,P0988,2023-11-21,4,Amazing value for the price.,37,1
R07046,C05363,P0318,2023-11-22,2,Disappointed with the quality.,45,1
R06870,C04735,P0020,2023-11-22,3,"Not bad, not great.",4,1
R10262,C08138,P0662,2023-11-22,3,"Average quality, meets expectations.",29,1
R09670,C09581,P0386,2023-11-22,1,Terrible experience. Avoid.,46,1
R17681,C09154,P0240,2023-11-22,3,"Average quality, meets expectations.",35,1
R22074,C07468,P0140,2023-11-22,3,"Not bad, not great.",34,1
R13472,C08580,P0285,2023-11-22,4,Great product! Highly recommend.,46,1
R15067,C01649,P0530,2023-11-22,3,"Average quality, meets expectations.",46,1
R03392,C06599,P0533,2023-11-22,4,"Excellent quality, fast shipping.",12,0
R00989,C05608,P0956,2023-11-22,1,Would not recommend. Poor value.,40,1
R06780,C07676,P0259,2023-11-22,4,Perfect. Will buy again.,47,1
R17996,C01979,P0260,2023-11-22,4,Love it! Exactly what I needed.,30,1
R14776,C00140,P0282,2023-11-22,1,Terrible experience. Avoid.,7,1
R06761,C00176,P0382,2023-11-22,5,"Excellent quality, fast shipping.",45,1
R05779,C03733,P0719,2023-11-22,1,Disappointed with the quality.,9,1
R21204,C00290,P0664,2023-11-22,1,Terrible experience. Avoid.,14,1
R19327,C03579,P0777,2023-11-22,3,"It is okay, nothing special.",12,1
R13856,C06496,P0867,2023-11-22,5,Great product! Highly recommend.,8,1
R18077,C00847,P0000,2023-11-22,4,Amazing value for the price.,21,1
R08184,C07286,P0375,2023-11-22,3,Decent product for the price.,14,1
R23560,C08999,P0989,2023-11-22,2,Terrible experience. Avoid.,14,1
R19827,C03423,P0786,2023-11-22,5,Perfect. Will buy again.,43,0
R08149,C02367,P0961,2023-11-22,3,Fine for basic use.,14,1
R16704,C08506,P0084,2023-11-22,4,Amazing value for the price.,48,1
R09059,C02477,P0530,2023-11-22,3,Fine for basic use.,36,1
R08050,C03829,P0944,2023-11-22,4,"Excellent quality, fast shipping.",19,1
R20730,C07544,P0041,2023-11-22,5,Great product! Highly recommend.,34,1
R13376,C06148,P0982,2023-11-22,4,Great product! Highly recommend.,36,1
R19664,C01052,P0604,2023-11-22,4,"Excellent quality, fast shipping.",21,1
R19469,C06109,P0364,2023-11-22,5,Perfect. Will buy again.,7,0
R01754,C06786,P0189,2023-11-22,4,Love it! Exactly what I needed.,36,1
R24986,C07138,P0651,2023-11-22,4,"Excellent quality, fast shipping.",25,1
R13152,C04863,P0827,2023-11-22,3,"Average quality, meets expectations.",16,0
R24920,C07812,P0981,2023-11-22,4,Love it! Exactly what I needed.,17,1
R19088,C03163,P0714,2023-11-22,4,Perfect. Will buy again.,7,1
R03149,C02516,P0780,2023-11-22,3,"Average quality, meets expectations.",45,0
R21925,C04096,P0583,2023-11-22,3,"Average quality, meets expectations.",44,1
R02786,C08221,P0919,2023-11-22,3,"It is okay, nothing special.",30,1
R02481,C04857,P0028,2023-11-22,2,Would not recommend. Poor value.,20,1
R13928,C09081,P0219,2023-11-22,4,Amazing value for the price.,35,1
R15423,C08179,P0979,2023-11-22,2,Not as described. Returning it.,47,1
R19752,C00040,P0612,2023-11-22,4,Great product! Highly recommend.,39,1
R13844,C04656,P0010,2023-11-22,5,Amazing value for the price.,35,1
R04769,C05001,P0327,2023-11-22,3,"Not bad, not great.",11,0
R11716,C01358,P0139,2023-11-22,4,Love it! Exactly what I needed.,37,1
R12764,C01113,P0574,2023-11-23,5,Love it! Exactly what I needed.,24,1
R08948,C02457,P0889,2023-11-23,3,"Average quality, meets expectations.",38,1
R04085,C05143,P0640,2023-11-23,4,Perfect. Will buy again.,9,1
R20427,C00997,P0953,2023-11-23,4,Love it! Exactly what I needed.,29,1
R10649,C07619,P0973,2023-11-23,4,"Excellent quality, fast shipping.",48,1
R15908,C06654,P0765,2023-11-23,3,"Not bad, not great.",23,0
R07514,C08624,P0981,2023-11-23,4,Great product! Highly recommend.,43,1
R11085,C00413,P0059,2023-11-23,2,Disappointed with the quality.,11,1
R14332,C09056,P0237,2023-11-23,2,Broke after a week of use.,35,0
R00416,C08978,P0612,2023-11-23,4,Perfect. Will buy again.,10,1
R01540,C09194,P0477,2023-11-23,3,"Not bad, not great.",1,0
R04969,C05782,P0378,2023-11-23,5,Love it! Exactly what I needed.,7,1
R05018,C03851,P0094,2023-11-23,5,Love it! Exactly what I needed.,4,1
R09648,C01886,P0813,2023-11-23,3,Fine for basic use.,6,0
R14424,C07800,P0282,2023-11-23,1,Disappointed with the quality.,27,1
R22621,C05971,P0159,2023-11-23,5,Perfect. Will buy again.,48,1
R12324,C03526,P0063,2023-11-23,2,Not as described. Returning it.,30,1
R24182,C01142,P0537,2023-11-23,2,Disappointed with the quality.,37,1
R03714,C09079,P0303,2023-11-23,3,"Not bad, not great.",6,1
R10459,C00540,P0316,2023-11-23,5,Love it! Exactly what I needed.,16,1
R09427,C03696,P0876,2023-11-23,2,Not as described. Returning it.,11,0
R00366,C04059,P0777,2023-11-23,3,Fine for basic use.,42,1
R01903,C00911,P0821,2023-11-23,2,Would not recommend. Poor value.,36,1
R13070,C02417,P0749,2023-11-23,4,Love it! Exactly what I needed.,12,1
R01378,C01152,P0937,2023-11-23,4,Perfect. Will buy again.,5,1
R14573,C03913,P0760,2023-11-23,4,Love it! Exactly what I needed.,43,1
R07292,C02658,P0808,2023-11-23,4,Great product! Highly recommend.,21,1
R12992,C05462,P0223,2023-11-23,4,"Excellent quality, fast shipping.",41,1
R08994,C04312,P0786,2023-11-23,5,Perfect. Will buy again.,45,1
R02455,C07657,P0784,2023-11-23,3,"Average quality, meets expectations.",10,1
R02800,C09744,P0231,2023-11-23,3,"Not bad, not great.",6,1
R17909,C04975,P0034,2023-11-23,4,Great product! Highly recommend.,5,1
R09909,C01342,P0757,2023-11-23,3,Decent product for the price.,16,0
R16369,C06685,P0985,2023-11-23,2,Terrible experience. Avoid.,13,1
R14378,C01896,P0074,2023-11-23,1,Broke after a week of use.,1,1
R10696,C03643,P0902,2023-11-23,5,Perfect. Will buy again.,3,1
R09618,C08480,P0117,2023-11-23,3,Fine for basic use.,21,0
R02191,C06550,P0514,2023-11-23,5,Perfect. Will buy again.,24,1
R02233,C07119,P0058,2023-11-23,3,Decent product for the price.,1,1
R14648,C07135,P0790,2023-11-23,4,Great product! Highly recommend.,23,0
R01394,C06087,P0980,2023-11-23,3,Decent product for the price.,47,1
R11876,C01791,P0967,2023-11-23,3,"It is okay, nothing special.",0,0
R13093,C04962,P0490,2023-11-23,4,Love it! Exactly what I needed.,43,1
R03604,C06458,P0055,2023-11-23,4,Love it! Exactly what I needed.,34,1
R10190,C03525,P0346,2023-11-24,3,Fine for basic use.,37,1
R19801,C01364,P0553,2023-11-24,4,Love it! Exactly what I needed.,13,1
R01062,C08916,P0490,2023-11-24,3,"Not bad, not great.",31,1
R03368,C07157,P0819,2023-11-24,2,Would not recommend. Poor value.,14,1
R22940,C07855,P0179,2023-11-24,2,Broke after a week of use.,27,1
R21515,C01720,P0032,2023-11-24,3,Decent product for the price.,32,1
R10457,C04963,P0537,2023-11-24,2,Disappointed with the quality.,9,1
R19553,C08586,P0349,2023-11-24,4,Amazing value for the price.,7,1
R10983,C07176,P0277,2023-11-24,3,"Not bad, not great.",47,1
R13161,C05867,P0831,2023-11-24,3,Fine for basic use.,33,1
R15401,C07002,P0975,2023-11-24,4,Great product! Highly recommend.,38,1
R13906,C07327,P0638,2023-11-24,2,Would not recommend. Poor value.,46,1
R10553,C09167,P0739,2023-11-24,4,Love it! Exactly what I needed.,4,1
R12143,C07379,P0691,2023-11-24,1,Disappointed with the quality.,44,0
R10072,C02313,P0776,2023-11-24,3,Decent product for the price.,4,0
R15813,C04893,P0194,2023-11-24,3,"It is okay, nothing special.",33,1
R16624,C08938,P0395,2023-11-24,4,Perfect. Will buy again.,10,1
R08820,C01665,P0368,2023-11-24,4,"Excellent quality, fast shipping.",36,1
R09384,C01206,P0254,2023-11-24,4,Great product! Highly recommend.,23,1
R20752,C03751,P0355,2023-11-24,5,Perfect. Will buy again.,19,1
R15563,C07920,P0490,2023-11-24,3,Fine for basic use.,33,1
R02383,C03003,P0736,2023-11-24,3,Fine for basic use.,1,1
R00948,C09556,P0280,2023-11-24,3,Fine for basic use.,36,0
R16075,C05755,P0173,2023-11-24,2,Terrible experience. Avoid.,2,1
R05424,C08966,P0706,2023-11-24,4,Perfect. Will buy again.,35,1
R20911,C02860,P0227,2023-11-24,4,"Excellent quality, fast shipping.",20,1
R06355,C02776,P0780,2023-11-24,3,Decent product for the price.,2,1
R04235,C08541,P0032,2023-11-24,3,Decent product for the price.,1,1
R04064,C07421,P0581,2023-11-24,2,Broke after a week of use.,27,1
R18038,C02839,P0266,2023-11-24,2,Terrible experience. Avoid.,31,0
R17154,C04215,P0162,2023-11-24,3,Fine for basic use.,27,0
R09393,C05561,P0634,2023-11-25,4,Perfect. Will buy again.,17,1
R22704,C08408,P0363,2023-11-25,3,Fine for basic use.,35,1
R15788,C05234,P0574,2023-11-25,4,Great product! Highly recommend.,38,1
R02359,C09492,P0803,2023-11-25,2,Not as described. Returning it.,12,1
R17997,C00507,P0464,2023-11-25,2,Not as described. Returning it.,1,1
R12758,C07924,P0834,2023-11-25,3,"Average quality, meets expectations.",42,1
R14525,C04929,P0669,2023-11-25,1,Terrible experience. Avoid.,22,1
R07745,C01729,P0266,2023-11-25,1,Would not recommend. Poor value.,34,0
R24706,C00145,P0555,2023-11-25,2,Terrible experience. Avoid.,36,1
R18690,C04246,P0177,2023-11-25,5,Great product! Highly recommend.,24,1
R02311,C01544,P0168,2023-11-25,3,"Not bad, not great.",18,1
R11291,C09172,P0542,2023-11-25,4,Great product! Highly recommend.,22,1
R01181,C08340,P0684,2023-11-25,3,"It is okay, nothing special.",29,1
R14220,C07892,P0753,2023-11-25,4,"Excellent quality, fast shipping.",31,1
R02991,C07600,P0833,2023-11-25,3,"Average quality, meets expectations.",0,1
R23443,C01055,P0317,2023-11-25,2,Would not recommend. Poor value.,44,0
R05467,C06731,P0923,2023-11-25,2,Broke after a week of use.,40,1
R19956,C04417,P0352,2023-11-25,5,"Excellent quality, fast shipping.",40,1
R14371,C08469,P0231,2023-11-25,3,Decent product for the price.,20,0
R16286,C06337,P0091,2023-11-25,5,Great product! Highly recommend.,34,0
R23226,C04889,P0770,2023-11-25,4,Perfect. Will buy again.,45,0
R21281,C05236,P0284,2023-11-25,2,Not as described. Returning it.,26,1
R10175,C04211,P0245,2023-11-25,3,"Average quality, meets expectations.",38,1
R24530,C07201,P0017,2023-11-25,1,Terrible experience. Avoid.,0,1
R08689,C04066,P0817,2023-11-25,4,Love it! Exactly what I needed.,14,1
R19412,C09640,P0545,2023-11-25,3,Decent product for the price.,33,1
R09035,C02941,P0907,2023-11-25,3,"It is okay, nothing special.",42,1
R22025,C04913,P0755,2023-11-25,4,"Excellent quality, fast shipping.",43,1
R24311,C00857,P0908,2023-11-25,4,Great product! Highly recommend.,40,1
R23434,C09227,P0024,2023-11-25,1,Broke after a week of use.,28,1
R18521,C01873,P0579,2023-11-25,4,Perfect. Will buy again.,1,1
R23348,C06007,P0007,2023-11-25,2,Disappointed with the quality.,23,1
R22811,C00057,P0091,2023-11-25,4,"Excellent quality, fast shipping.",27,1
R13231,C06887,P0210,2023-11-25,4,Love it! Exactly what I needed.,39,1
R03659,C05519,P0518,2023-11-26,5,Great product! Highly recommend.,17,0
R05452,C05687,P0831,2023-11-26,4,Perfect. Will buy again.,33,0
R21408,C02664,P0131,2023-11-26,3,Fine for basic use.,17,1
R08527,C03531,P0350,2023-11-26,4,Love it! Exactly what I needed.,24,1
R22590,C03362,P0736,2023-11-26,2,Terrible experience. Avoid.,46,1
R06360,C02472,P0115,2023-11-26,5,Love it! Exactly what I needed.,2,1
R11247,C09680,P0480,2023-11-26,2,Terrible experience. Avoid.,13,0
R16380,C06112,P0091,2023-11-26,3,"It is okay, nothing special.",22,1
R00392,C05423,P0744,2023-11-26,1,Terrible experience. Avoid.,33,1
R09728,C01828,P0850,2023-11-26,3,"It is okay, nothing special.",15,1
R06531,C03083,P0451,2023-11-26,3,Fine for basic use.,34,1
R09177,C07188,P0890,2023-11-26,1,Terrible experience. Avoid.,18,1
R18989,C06373,P0165,2023-11-26,4,Love it! Exactly what I needed.,27,1
R17292,C07856,P0968,2023-11-26,5,Perfect. Will buy again.,16,1
R06657,C05365,P0594,2023-11-26,2,Not as described. Returning it.,8,1
R01442,C01631,P0470,2023-11-26,5,Amazing value for the price.,32,1
R03147,C00969,P0880,2023-11-26,3,Fine for basic use.,1,1
R10504,C01073,P0948,2023-11-26,2,Broke after a week of use.,27,1
R12498,C03102,P0729,2023-11-26,4,Amazing value for the price.,34,1
R24492,C09976,P0728,2023-11-26,2,Would not recommend. Poor value.,26,1
R19538,C05338,P0633,2023-11-26,4,Great product! Highly recommend.,26,0
R15947,C03523,P0524,2023-11-26,2,Terrible experience. Avoid.,39,1
R19758,C08459,P0877,2023-11-26,3,Fine for basic use.,11,0
R09925,C01803,P0531,2023-11-26,5,Perfect. Will buy again.,27,1
R12375,C05571,P0793,2023-11-26,2,Would not recommend. Poor value.,16,0
R15220,C02352,P0349,2023-11-26,3,Decent product for the price.,12,1
R05132,C06300,P0559,2023-11-26,3,"Not bad, not great.",15,0
R17228,C00831,P0366,2023-11-26,3,"It is okay, nothing special.",45,1
R20386,C00993,P0207,2023-11-26,3,"Average quality, meets expectations.",24,0
R03052,C09715,P0557,2023-11-26,1,Disappointed with the quality.,31,1
R05587,C05519,P0179,2023-11-26,3,Decent product for the price.,30,1
R23209,C08763,P0305,2023-11-26,5,Perfect. Will buy again.,38,1
R10789,C08429,P0521,2023-11-26,3,"Not bad, not great.",3,1
R15807,C04487,P0638,2023-11-26,3,"It is okay, nothing special.",32,1
R02934,C05920,P0787,2023-11-26,4,Great product! Highly recommend.,39,1
R21491,C02425,P0107,2023-11-26,5,"Excellent quality, fast shipping.",4,0
R21496,C08683,P0349,2023-11-26,3,"It is okay, nothing special.",38,1
R11658,C01179,P0601,2023-11-26,5,Amazing value for the price.,23,1
R02515,C03569,P0353,2023-11-26,3,"Not bad, not great.",47,0
R00151,C05323,P0590,2023-11-27,3,"Average quality, meets expectations.",48,1
R16509,C08324,P0470,2023-11-27,4,Perfect. Will buy again.,32,1
R22003,C07331,P0494,2023-11-27,1,Terrible experience. Avoid.,29,1
R20583,C05684,P0114,2023-11-27,4,Perfect. Will buy again.,49,1
R20498,C00306,P0753,2023-11-27,3,"Average quality, meets expectations.",19,1
R15243,C08636,P0567,2023-11-27,4,Love it! Exactly what I needed.,10,0
